trial_i,prime_file,prime_valence,correct_word,distractor_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,response_key,rt,correct_key,accuracy,left_word,right_word,Participant ID,Session,date
32,skuffe_compressed.wav,negative,skuffe,konge,babble_6.wav,misbrug_reversed.wav,sindssyg_reversed.wav,,,,,0,64,64,64,left,1.0537123000249269,left,1,skuffe,konge,3475,1,2025-12-06_13-56-49
90,ledning_compressed.wav,neutral,ledning,kujon,babble_2.wav,dollar_reversed.wav,respekt_reversed.wav,,,,,0,65,65,65,right,1.3474288000143133,right,1,kujon,ledning,3475,1,2025-12-06_13-56-49
45,metal_compressed.wav,neutral,metal,gaffel,babble_17.wav,lampe_reversed.wav,accept_reversed.wav,,,,,0,66,66,66,right,0.6814058999880217,right,1,gaffel,metal,3475,1,2025-12-06_13-56-49
5,genert_compressed.wav,neutral,genert,flirte,babble_37.wav,trussel_reversed.wav,tumor_reversed.wav,,,,,0,67,67,67,left,0.768310500017833,left,1,genert,flirte,3475,1,2025-12-06_13-56-49
6,spænding_compressed.wav,positive,spænding,dæmon,babble_29.wav,sæde_reversed.wav,gratis_reversed.wav,,,,,0,68,68,68,right,1.07554180000443,right,1,dæmon,spænding,3475,1,2025-12-06_13-56-49
60,albue_compressed.wav,neutral,albue,bange,babble_52.wav,cirkel_reversed.wav,blomstre_reversed.wav,,,,,0,69,69,69,left,0.5983789000310935,left,1,albue,bange,3475,1,2025-12-06_13-56-49
48,drukne_compressed.wav,negative,drukne,ørken,babble_7.wav,cirkel_reversed.wav,lærer_reversed.wav,,,,,0,70,70,70,left,1.7622552000102587,right,0,ørken,drukne,3475,1,2025-12-06_13-56-49
85,hjerte_compressed.wav,positive,hjerte,forår,babble_5.wav,skammel_reversed.wav,stjerne_reversed.wav,,,,,0,71,71,71,left,0.956444300012663,left,1,hjerte,forår,3475,1,2025-12-06_13-56-49
37,sygdom_compressed.wav,negative,sygdom,ledning,babble_47.wav,syndig_reversed.wav,humor_reversed.wav,,,,,0,72,72,72,left,0.8680458000162616,left,1,sygdom,ledning,3475,1,2025-12-06_13-56-49
33,lyse_compressed.wav,positive,lyse,diamant,babble_81.wav,blomstre_reversed.wav,oprør_reversed.wav,,,,,0,73,73,73,left,0.9701698000426404,left,1,lyse,diamant,3475,1,2025-12-06_13-56-49
36,bombe_compressed.wav,negative,bombe,enhed,babble_66.wav,grimme_reversed.wav,accept_reversed.wav,,,,,0,74,74,74,right,1.7263912999769673,right,1,enhed,bombe,3475,1,2025-12-06_13-56-49
72,varme_compressed.wav,positive,varme,lampe,babble_66.wav,måned_reversed.wav,rigdom_reversed.wav,,,,,0,75,75,75,right,0.8974444000050426,right,1,lampe,varme,3475,1,2025-12-06_13-56-49
81,gaffel_compressed.wav,neutral,gaffel,ydmyg,babble_85.wav,fase_reversed.wav,plakat_reversed.wav,,,,,0,76,76,76,left,1.1119540999643505,left,1,gaffel,ydmyg,3475,1,2025-12-06_13-56-49
64,grusom_compressed.wav,negative,grusom,kærtegn,babble_17.wav,vinde_reversed.wav,skade_reversed.wav,,,,,0,77,77,77,left,0.685596399998758,left,1,grusom,kærtegn,3475,1,2025-12-06_13-56-49
77,kysse_compressed.wav,positive,kysse,morder,babble_36.wav,violin_reversed.wav,festlig_reversed.wav,,,,,0,78,78,78,right,0.6919937999919057,right,1,morder,kysse,3475,1,2025-12-06_13-56-49
70,venlig_compressed.wav,positive,venlig,knude,babble_50.wav,oprør_reversed.wav,kedel_reversed.wav,,,,,0,79,79,79,left,0.7826282000169158,left,1,venlig,knude,3475,1,2025-12-06_13-56-49
54,vandfald_compressed.wav,positive,vandfald,røver,babble_98.wav,nøgle_reversed.wav,frygtsom_reversed.wav,,,,,0,80,80,80,left,0.8185991000500508,left,1,vandfald,røver,3475,1,2025-12-06_13-56-49
43,fase_compressed.wav,neutral,fase,afvist,babble_20.wav,spise_reversed.wav,fjollet_reversed.wav,,,,,0,81,81,81,left,0.6983430000254884,left,1,fase,afvist,3475,1,2025-12-06_13-56-49
84,ledning_compressed.wav,neutral,ledning,sandhed,babble_13.wav,ankel_reversed.wav,vindue_reversed.wav,,,,,0,82,82,82,right,0.9512293000007048,right,1,sandhed,ledning,3475,1,2025-12-06_13-56-49
89,illoyal_compressed.wav,negative,illoyal,væmmes,babble_35.wav,spise_reversed.wav,latter_reversed.wav,,,,,0,83,83,83,right,1.935477599967271,right,1,væmmes,illoyal,3475,1,2025-12-06_13-56-49
55,rædsel_compressed.wav,negative,rædsel,voldsom,babble_61.wav,krise_reversed.wav,fedme_reversed.wav,,,,,0,84,84,84,left,0.7708718999638222,left,1,rædsel,voldsom,3475,1,2025-12-06_13-56-49
33,flirte_compressed.wav,positive,flirte,festlig,babble_18.wav,trofæ_reversed.wav,lækker_reversed.wav,0.0,0.0,0.0,0.0,0,-1,-1,0,left,6.47893045800447,left,1,flirte,festlig,5050,1,2025-11-26_21-14-16
7,pjece_compressed.wav,neutral,pjece,redning,babble_56.wav,humor_reversed.wav,rigdom_reversed.wav,0.0,1.0,1.0,1.0,0,-1,-1,0,right,1.9698161669948604,right,1,redning,pjece,5050,1,2025-11-26_21-14-16
16,spise_compressed.wav,positive,spise,trussel,babble_24.wav,pjece_reversed.wav,konge_reversed.wav,0.0,2.0,2.0,2.0,0,-1,-1,0,left,0.7900040420063306,left,1,spise,trussel,5050,1,2025-11-26_21-14-16
89,opstemt_compressed.wav,positive,opstemt,måned,babble_7.wav,glæde_reversed.wav,lækker_reversed.wav,0.0,3.0,3.0,3.0,0,-1,-1,0,left,2.2397246670007007,left,1,opstemt,måned,5050,1,2025-11-26_21-14-16
37,fængsel_compressed.wav,negative,fængsel,ferie,babble_94.wav,patent_reversed.wav,dollar_reversed.wav,0.0,4.0,4.0,4.0,0,-1,-1,0,left,2.442067625001073,left,1,fængsel,ferie,5050,1,2025-11-26_21-14-16
27,nonsens_compressed.wav,neutral,nonsens,afskyr,babble_9.wav,himmel_reversed.wav,engel_reversed.wav,,,,,0,0,0,0,left,1.1290391249931415,left,1,nonsens,afskyr,5050,1,2025-11-26_21-14-16
10,nedbrud_compressed.wav,negative,nedbrud,illoyal,babble_57.wav,beskidt_reversed.wav,voldtægt_reversed.wav,,,,,0,1,1,1,right,2.950763624990941,right,1,illoyal,nedbrud,5050,1,2025-11-26_21-14-16
57,enhed_compressed.wav,neutral,enhed,morder,babble_73.wav,selvmord_reversed.wav,røver_reversed.wav,,,,,0,2,2,2,left,3.8386662080010874,left,1,enhed,morder,5050,1,2025-11-26_21-14-16
34,skønhed_compressed.wav,positive,skønhed,rotte,babble_11.wav,ketchup_reversed.wav,patent_reversed.wav,,,,,0,3,3,3,left,3.3641649589990266,left,1,skønhed,rotte,5050,1,2025-11-26_21-14-16
66,baby_compressed.wav,positive,baby,plakat,babble_79.wav,vindue_reversed.wav,kiste_reversed.wav,,,,,0,4,4,4,left,0.9751034159999108,left,1,baby,plakat,5050,1,2025-11-26_21-14-16
43,plakat_compressed.wav,neutral,plakat,avis,babble_11.wav,festlig_reversed.wav,pervers_reversed.wav,,,,,0,5,5,5,right,5.141867124999408,left,0,plakat,avis,5050,1,2025-11-26_21-14-16
72,vindue_compressed.wav,neutral,vindue,bifald,babble_71.wav,redning_reversed.wav,ugle_reversed.wav,,,,,0,6,6,6,left,1.035573375003878,left,1,vindue,bifald,5050,1,2025-11-26_21-14-16
63,kontor_compressed.wav,neutral,kontor,banner,babble_35.wav,redning_reversed.wav,sygdom_reversed.wav,,,,,0,7,7,7,right,0.9300629170029424,right,1,banner,kontor,5050,1,2025-11-26_21-14-16
1,bygning_compressed.wav,neutral,bygning,marked,babble_5.wav,jubel_reversed.wav,oprør_reversed.wav,,,,,0,8,8,8,left,0.7442598750058096,left,1,bygning,marked,5050,1,2025-11-26_21-14-16
52,ledning_compressed.wav,neutral,ledning,hjerte,babble_17.wav,fængsel_reversed.wav,kage_reversed.wav,,,,,0,9,9,9,left,3.8822033339965856,left,1,ledning,hjerte,5050,1,2025-11-26_21-14-16
23,selvmord_compressed.wav,negative,selvmord,illoyal,babble_82.wav,gave_reversed.wav,rotte_reversed.wav,,,,,0,10,10,10,left,3.2634761249937583,right,0,illoyal,selvmord,5050,1,2025-11-26_21-14-16
59,rådden_compressed.wav,negative,rådden,sindssyg,babble_78.wav,tortur_reversed.wav,konkurs_reversed.wav,,,,,0,11,11,11,right,3.936915415994008,right,1,sindssyg,rådden,5050,1,2025-11-26_21-14-16
8,morder_compressed.wav,negative,morder,tønde,babble_14.wav,ferie_reversed.wav,kærtegn_reversed.wav,,,,,0,12,12,12,left,1.1371658749994822,left,1,morder,tønde,5050,1,2025-11-26_21-14-16
31,salat_compressed.wav,neutral,salat,tortur,babble_66.wav,kedel_reversed.wav,engel_reversed.wav,,,,,0,13,13,13,right,0.5375390419940231,right,1,tortur,salat,5050,1,2025-11-26_21-14-16
50,nonsens_compressed.wav,neutral,nonsens,afskyr,babble_18.wav,søsyg_reversed.wav,kande_reversed.wav,,,,,0,14,14,14,left,2.0598591250018217,left,1,nonsens,afskyr,5050,1,2025-11-26_21-14-16
84,trofæ_compressed.wav,positive,trofæ,metal,babble_95.wav,spise_reversed.wav,morder_reversed.wav,,,,,0,15,15,15,right,0.9550451249961044,right,1,metal,trofæ,5050,1,2025-11-26_21-14-16
77,kiste_compressed.wav,negative,kiste,dollar,babble_33.wav,vinde_reversed.wav,metal_reversed.wav,,,,,0,16,16,16,right,4.06734508300724,right,1,dollar,kiste,5050,1,2025-11-26_21-14-16
64,affald_compressed.wav,negative,affald,varme,babble_9.wav,krise_reversed.wav,gaffel_reversed.wav,,,,,0,17,17,17,left,1.9919640000007348,left,1,affald,varme,5050,1,2025-11-26_21-14-16
75,hader_compressed.wav,negative,hader,fiasko,babble_95.wav,leder_reversed.wav,forpint_reversed.wav,,,,,0,18,18,18,right,0.7463174159929622,right,1,fiasko,hader,5050,1,2025-11-26_21-14-16
20,ønske_compressed.wav,positive,ønske,sexet,babble_9.wav,morder_reversed.wav,maling_reversed.wav,,,,,0,19,19,19,right,0.7094240000005811,right,1,sexet,ønske,5050,1,2025-11-26_21-14-16
65,accept_compressed.wav,positive,accept,konge,babble_9.wav,konge_reversed.wav,cirkel_reversed.wav,,,,,0,20,20,20,left,1.8571424999972803,left,1,accept,konge,5050,1,2025-11-26_21-14-16
42,selvmord_compressed.wav,negative,selvmord,hånlig,babble_99.wav,skade_reversed.wav,latter_reversed.wav,,,,,0,21,21,21,left,1.1268981250032084,left,1,selvmord,hånlig,5050,1,2025-11-26_21-14-16
39,hader_compressed.wav,negative,hader,fedme,babble_43.wav,kedel_reversed.wav,heldig_reversed.wav,,,,,0,22,22,22,right,1.067195208001067,right,1,fedme,hader,5050,1,2025-11-26_21-14-16
45,misbrug_compressed.wav,negative,misbrug,affald,babble_24.wav,ønske_reversed.wav,museum_reversed.wav,,,,,0,23,23,23,left,3.4810620000062045,left,1,misbrug,affald,5050,1,2025-11-26_21-14-16
19,lampe_compressed.wav,neutral,lampe,ørken,babble_94.wav,væmmes_reversed.wav,beskidt_reversed.wav,,,,,0,24,24,24,left,1.7309172920067797,left,1,lampe,ørken,5050,1,2025-11-26_21-14-16
70,kande_compressed.wav,neutral,kande,konge,babble_84.wav,slagtning_reversed.wav,bifald_reversed.wav,,,,,0,25,25,25,right,1.397905083009391,right,1,konge,kande,5050,1,2025-11-26_21-14-16
87,mave_compressed.wav,neutral,mave,gave,babble_27.wav,tortur_reversed.wav,hånlig_reversed.wav,,,,,0,26,26,26,left,4.259453874998144,left,1,mave,gave,5050,1,2025-11-26_21-14-16
40,baby_compressed.wav,positive,baby,grusom,babble_1.wav,sejre_reversed.wav,enhed_reversed.wav,,,,,0,27,27,27,left,0.9096953340049369,left,1,baby,grusom,5050,1,2025-11-26_21-14-16
48,mester_compressed.wav,positive,mester,beskidt,babble_70.wav,oprørt_reversed.wav,gave_reversed.wav,,,,,0,28,28,28,left,3.748780583991902,left,1,mester,beskidt,5050,1,2025-11-26_21-14-16
44,morder_compressed.wav,negative,morder,redskab,babble_88.wav,kontor_reversed.wav,kande_reversed.wav,,,,,0,29,29,29,left,1.0488575420022244,left,1,morder,redskab,5050,1,2025-11-26_21-14-16
36,brutal_compressed.wav,negative,brutal,hader,babble_10.wav,vandal_reversed.wav,konkurs_reversed.wav,,,,,0,30,30,30,left,1.3818542919907486,left,1,brutal,hader,5050,1,2025-11-26_21-14-16
90,vinde_compressed.wav,positive,vinde,lampe,babble_68.wav,grimme_reversed.wav,ørken_reversed.wav,,,,,0,31,31,31,right,1.4725485409871908,right,1,lampe,vinde,5050,1,2025-11-26_21-14-16
47,kærtegn_compressed.wav,positive,kærtegn,gidsel,babble_31.wav,kage_reversed.wav,ønske_reversed.wav,,,,,0,32,32,32,right,3.423058750006021,right,1,gidsel,kærtegn,5050,1,2025-11-26_21-14-16
17,vinde_compressed.wav,positive,vinde,brænde,babble_81.wav,genert_reversed.wav,fiasko_reversed.wav,,,,,0,33,33,33,left,1.9835155830078293,left,1,vinde,brænde,5050,1,2025-11-26_21-14-16
35,gidsel_compressed.wav,negative,gidsel,kedel,babble_14.wav,slave_reversed.wav,ensom_reversed.wav,,,,,0,34,34,34,right,3.0601491249981336,right,1,kedel,gidsel,5050,1,2025-11-26_21-14-16
60,plakat_compressed.wav,neutral,plakat,gade,babble_5.wav,humor_reversed.wav,patent_reversed.wav,,,,,0,35,35,35,left,1.9041327909944807,left,1,plakat,gade,5050,1,2025-11-26_21-14-16
24,gade_compressed.wav,neutral,gade,tortur,babble_16.wav,voldtægt_reversed.wav,affald_reversed.wav,,,,,0,36,36,36,right,2.7777252910018437,right,1,tortur,gade,5050,1,2025-11-26_21-14-16
2,festlig_compressed.wav,positive,festlig,kiste,babble_86.wav,djævel_reversed.wav,kedel_reversed.wav,,,,,0,37,37,37,left,1.8026027079904448,left,1,festlig,kiste,5050,1,2025-11-26_21-14-16
53,voldsom_compressed.wav,negative,voldsom,sindssyg,babble_46.wav,heldig_reversed.wav,kage_reversed.wav,,,,,0,38,38,38,right,0.6451636249985313,right,1,sindssyg,voldsom,5050,1,2025-11-26_21-14-16
58,cirkus_compressed.wav,positive,cirkus,beskidt,babble_44.wav,mester_reversed.wav,offer_reversed.wav,,,,,0,39,39,39,right,0.9489341250009602,right,1,beskidt,cirkus,5050,1,2025-11-26_21-14-16
9,skammel_compressed.wav,neutral,skammel,violin,babble_24.wav,beskidt_reversed.wav,poesi_reversed.wav,,,,,0,40,40,40,right,1.1583616659918334,right,1,violin,skammel,5050,1,2025-11-26_21-14-16
25,grimme_compressed.wav,negative,grimme,plakat,babble_98.wav,himlen_reversed.wav,offer_reversed.wav,,,,,0,41,41,41,right,2.16331404200173,right,1,plakat,grimme,5050,1,2025-11-26_21-14-16
78,luksus_compressed.wav,positive,luksus,motor,babble_23.wav,passion_reversed.wav,statue_reversed.wav,,,,,0,42,42,42,left,1.0144295409991173,left,1,luksus,motor,5050,1,2025-11-26_21-14-16
74,fiasko_compressed.wav,negative,fiasko,brutal,babble_93.wav,ferie_reversed.wav,morder_reversed.wav,,,,,0,43,43,43,left,2.4193141249998007,left,1,fiasko,brutal,5050,1,2025-11-26_21-14-16
28,nedbrud_compressed.wav,negative,nedbrud,ankel,babble_71.wav,boble_reversed.wav,poesi_reversed.wav,,,,,0,44,44,44,right,3.7392003330023726,right,1,ankel,nedbrud,5050,1,2025-11-26_21-14-16
3,utro_compressed.wav,negative,utro,banner,babble_94.wav,beskidt_reversed.wav,brænde_reversed.wav,,,,,0,45,45,45,right,1.7915265829942657,right,1,banner,utro,5050,1,2025-11-26_21-14-16
56,ankel_compressed.wav,neutral,ankel,skammel,babble_16.wav,nonne_reversed.wav,ørken_reversed.wav,,,,,0,46,46,46,right,0.8567527499981225,right,1,skammel,ankel,5050,1,2025-11-26_21-14-16
38,taxa_compressed.wav,neutral,taxa,sollys,babble_39.wav,bifald_reversed.wav,spise_reversed.wav,,,,,0,47,47,47,right,1.0935161660017911,right,1,sollys,taxa,5050,1,2025-11-26_21-14-16
46,drukne_compressed.wav,negative,drukne,humor,babble_23.wav,oprør_reversed.wav,dæmon_reversed.wav,,,,,0,48,48,48,left,1.8112733750022016,right,0,humor,drukne,5050,1,2025-11-26_21-14-16
15,stjerne_compressed.wav,positive,stjerne,sæde,babble_7.wav,passion_reversed.wav,drukne_reversed.wav,,,,,0,49,49,49,right,0.6413663749990519,right,1,sæde,stjerne,5050,1,2025-11-26_21-14-16
12,vinde_compressed.wav,positive,vinde,syndig,babble_90.wav,konge_reversed.wav,rigdom_reversed.wav,,,,,0,50,50,50,left,1.3142366249958286,left,1,vinde,syndig,5050,1,2025-11-26_21-14-16
29,rådden_compressed.wav,negative,rådden,skammel,babble_1.wav,varme_reversed.wav,stjerne_reversed.wav,,,,,0,51,51,51,left,1.833330499997828,right,0,skammel,rådden,5050,1,2025-11-26_21-14-16
18,hjerte_compressed.wav,positive,hjerte,borddug,babble_9.wav,grimme_reversed.wav,plakat_reversed.wav,,,,,0,52,52,52,left,1.8037661669950469,left,1,hjerte,borddug,5050,1,2025-11-26_21-14-16
61,gade_compressed.wav,neutral,gade,baby,babble_17.wav,sæde_reversed.wav,flirte_reversed.wav,,,,,0,53,53,53,left,1.299482957998407,left,1,gade,baby,5050,1,2025-11-26_21-14-16
86,voldsom_compressed.wav,negative,voldsom,frelser,babble_30.wav,offer_reversed.wav,albue_reversed.wav,,,,,0,54,54,54,right,1.5784341670077993,right,1,frelser,voldsom,5050,1,2025-11-26_21-14-16
69,voldtægt_compressed.wav,negative,voldtægt,skyldig,babble_15.wav,hånlig_reversed.wav,affald_reversed.wav,,,,,0,55,55,55,right,0.8789413339982275,right,1,skyldig,voldtægt,5050,1,2025-11-26_21-14-16
71,enhed_compressed.wav,neutral,enhed,dæmpet,babble_78.wav,hader_reversed.wav,marked_reversed.wav,,,,,0,56,56,56,left,3.2081901250057854,left,1,enhed,dæmpet,5050,1,2025-11-26_21-14-16
73,redning_compressed.wav,positive,redning,poesi,babble_47.wav,tilfreds_reversed.wav,hjerte_reversed.wav,,,,,0,57,57,57,right,0.8232652919978136,right,1,poesi,redning,5050,1,2025-11-26_21-14-16
51,genert_compressed.wav,neutral,genert,vinde,babble_27.wav,konge_reversed.wav,nøgle_reversed.wav,,,,,0,58,58,58,right,0.792562957998598,right,1,vinde,genert,5050,1,2025-11-26_21-14-16
55,finger_compressed.wav,neutral,finger,plakat,babble_14.wav,skammel_reversed.wav,fiasko_reversed.wav,,,,,0,59,59,59,right,1.5644712079956662,right,1,plakat,finger,5050,1,2025-11-26_21-14-16
62,glæde_compressed.wav,positive,glæde,violin,babble_38.wav,jubel_reversed.wav,kæle_reversed.wav,,,,,0,60,60,60,right,1.3558383749914356,right,1,violin,glæde,5050,1,2025-11-26_21-14-16
54,giftig_compressed.wav,negative,giftig,albue,babble_89.wav,konkurs_reversed.wav,forkert_reversed.wav,,,,,0,61,61,61,right,2.1217931249993853,right,1,albue,giftig,5050,1,2025-11-26_21-14-16
11,ønske_compressed.wav,positive,ønske,sollys,babble_76.wav,trofæ_reversed.wav,taxa_reversed.wav,,,,,0,62,62,62,right,0.7295652499888092,right,1,sollys,ønske,5050,1,2025-11-26_21-14-16
32,rotte_compressed.wav,negative,rotte,natur,babble_97.wav,spænding_reversed.wav,dæmon_reversed.wav,,,,,0,63,63,63,right,3.092427833005786,left,0,rotte,natur,5050,1,2025-11-26_21-14-16
81,magisk_compressed.wav,positive,magisk,brænde,babble_67.wav,skønhed_reversed.wav,sandhed_reversed.wav,,,,,0,64,64,64,right,1.5012782499979949,right,1,brænde,magisk,5050,1,2025-11-26_21-14-16
41,bifald_compressed.wav,positive,bifald,succes,babble_98.wav,knude_reversed.wav,måned_reversed.wav,,,,,0,65,65,65,left,2.077052124994225,left,1,bifald,succes,5050,1,2025-11-26_21-14-16
83,sæde_compressed.wav,neutral,sæde,ledning,babble_63.wav,selvmord_reversed.wav,papir_reversed.wav,,,,,0,66,66,66,left,3.5907305000000638,right,0,ledning,sæde,5050,1,2025-11-26_21-14-16
6,gaffel_compressed.wav,neutral,gaffel,marked,babble_3.wav,ledning_reversed.wav,spænding_reversed.wav,,,,,0,67,67,67,right,1.4761188340053195,right,1,marked,gaffel,5050,1,2025-11-26_21-14-16
67,genstand_compressed.wav,neutral,genstand,respekt,babble_57.wav,tortur_reversed.wav,sikker_reversed.wav,,,,,0,68,68,68,right,0.7991864590003388,right,1,respekt,genstand,5050,1,2025-11-26_21-14-16
49,opstemt_compressed.wav,positive,opstemt,natur,babble_97.wav,fase_reversed.wav,sollys_reversed.wav,,,,,0,69,69,69,left,3.2920213750039693,left,1,opstemt,natur,5050,1,2025-11-26_21-14-16
79,kande_compressed.wav,neutral,kande,bygning,babble_18.wav,baby_reversed.wav,leder_reversed.wav,,,,,0,70,70,70,left,1.789311209009611,left,1,kande,bygning,5050,1,2025-11-26_21-14-16
76,engel_compressed.wav,positive,engel,rædsel,babble_26.wav,humor_reversed.wav,tumor_reversed.wav,,,,,0,71,71,71,right,4.230696792001254,right,1,rædsel,engel,5050,1,2025-11-26_21-14-16
80,mave_compressed.wav,neutral,mave,heldig,babble_35.wav,fjollet_reversed.wav,redning_reversed.wav,,,,,0,72,72,72,left,2.74086854099005,left,1,mave,heldig,5050,1,2025-11-26_21-14-16
4,enhed_compressed.wav,neutral,enhed,metal,babble_76.wav,fedme_reversed.wav,jubel_reversed.wav,,,,,0,73,73,73,right,2.632874457995058,left,0,enhed,metal,5050,1,2025-11-26_21-14-16
88,kage_compressed.wav,positive,kage,koldbrand,babble_44.wav,respekt_reversed.wav,dollar_reversed.wav,,,,,0,74,74,74,right,1.9237688340072052,right,1,koldbrand,kage,5050,1,2025-11-26_21-14-16
26,modgang_compressed.wav,negative,modgang,trofæ,babble_24.wav,rigdom_reversed.wav,rotte_reversed.wav,,,,,0,75,75,75,right,1.9184798330097688,right,1,trofæ,modgang,5050,1,2025-11-26_21-14-16
13,voldsom_compressed.wav,negative,voldsom,rabies,babble_56.wav,jubel_reversed.wav,bombe_reversed.wav,,,,,0,76,76,76,left,0.9752538750035455,left,1,voldsom,rabies,5050,1,2025-11-26_21-14-16
21,frygtsom_compressed.wav,negative,frygtsom,bifald,babble_52.wav,mester_reversed.wav,fængsel_reversed.wav,,,,,0,77,77,77,left,3.3958536249992903,left,1,frygtsom,bifald,5050,1,2025-11-26_21-14-16
5,redskab_compressed.wav,neutral,redskab,frihed,babble_42.wav,voldtægt_reversed.wav,salat_reversed.wav,,,,,0,78,78,78,right,5.232517999989796,left,0,redskab,frihed,5050,1,2025-11-26_21-14-16
22,intim_compressed.wav,positive,intim,ugle,babble_28.wav,spise_reversed.wav,salat_reversed.wav,,,,,0,79,79,79,right,2.866769916989142,right,1,ugle,intim,5050,1,2025-11-26_21-14-16
85,kæle_compressed.wav,positive,kæle,diamant,babble_21.wav,bombe_reversed.wav,trussel_reversed.wav,,,,,0,80,80,80,right,2.6902977919962723,right,1,diamant,kæle,5050,1,2025-11-26_21-14-16
30,beskidt_compressed.wav,negative,beskidt,voldtægt,babble_8.wav,cirkel_reversed.wav,giftig_reversed.wav,,,,,0,81,81,81,left,3.280222249988583,left,1,beskidt,voldtægt,5050,1,2025-11-26_21-14-16
14,tortur_compressed.wav,negative,tortur,forpint,babble_31.wav,måned_reversed.wav,diamant_reversed.wav,,,,,0,82,82,82,right,3.0130992919876007,right,1,forpint,tortur,5050,1,2025-11-26_21-14-16
68,motor_compressed.wav,neutral,motor,marked,babble_11.wav,utro_reversed.wav,dæmon_reversed.wav,,,,,0,83,83,83,left,2.6997444159933366,left,1,motor,marked,5050,1,2025-11-26_21-14-16
82,luksus_compressed.wav,positive,luksus,dæmon,babble_5.wav,flirte_reversed.wav,dæmpet_reversed.wav,,,,,0,84,84,84,left,1.8593067079928003,left,1,luksus,dæmon,5050,1,2025-11-26_21-14-16
65,engel_compressed.wav,positive,engel,spænding,babble_93.wav,cirkel_reversed.wav,genstand_reversed.wav,0.0,0.0,0.0,0.0,0,-1,-1,0,left,1.949666976928711,right,0,spænding,engel,5567,1,2025-11-28_14-28-04
7,putte_compressed.wav,positive,putte,marked,babble_89.wav,sejre_reversed.wav,ledning_reversed.wav,0.0,1.0,1.0,1.0,0,-1,-1,0,left,4.287108898162842,right,0,marked,putte,5567,1,2025-11-28_14-28-04
81,taber_compressed.wav,negative,taber,væmmes,babble_28.wav,cirkel_reversed.wav,passion_reversed.wav,0.0,2.0,2.0,2.0,0,-1,-1,0,left,1.5543899536132812,left,1,taber,væmmes,5567,1,2025-11-28_14-28-04
19,poesi_compressed.wav,neutral,poesi,motor,babble_3.wav,mester_reversed.wav,pude_reversed.wav,0.0,3.0,3.0,3.0,0,-1,-1,0,left,3.317033052444458,left,1,poesi,motor,5567,1,2025-11-28_14-28-04
69,måned_compressed.wav,neutral,måned,metal,babble_12.wav,tilfreds_reversed.wav,heldig_reversed.wav,0.0,4.0,4.0,4.0,0,-1,-1,0,left,1.345216989517212,left,1,måned,metal,5567,1,2025-11-28_14-28-04
17,salat_compressed.wav,neutral,salat,vinde,babble_34.wav,magisk_reversed.wav,avis_reversed.wav,,,,,0,0,0,0,right,0.6279850006103516,right,1,vinde,salat,5567,1,2025-11-28_14-28-04
85,museum_compressed.wav,neutral,museum,tortur,babble_30.wav,kedel_reversed.wav,banner_reversed.wav,,,,,0,1,1,1,left,0.5564799308776855,left,1,museum,tortur,5567,1,2025-11-28_14-28-04
48,kæle_compressed.wav,positive,kæle,diamant,babble_47.wav,djævel_reversed.wav,boble_reversed.wav,,,,,0,2,2,2,left,1.1410789489746094,left,1,kæle,diamant,5567,1,2025-11-28_14-28-04
41,knude_compressed.wav,neutral,knude,bygning,babble_49.wav,kedel_reversed.wav,utro_reversed.wav,,,,,0,3,3,3,left,1.273705005645752,left,1,knude,bygning,5567,1,2025-11-28_14-28-04
56,fængsel_compressed.wav,negative,fængsel,penge,babble_65.wav,brutal_reversed.wav,opstemt_reversed.wav,,,,,0,4,4,4,right,1.5684750080108645,right,1,penge,fængsel,5567,1,2025-11-28_14-28-04
15,konkurs_compressed.wav,negative,konkurs,enhed,babble_40.wav,genstand_reversed.wav,bygning_reversed.wav,,,,,0,5,5,5,left,2.788300037384033,left,1,konkurs,enhed,5567,1,2025-11-28_14-28-04
10,mave_compressed.wav,neutral,mave,kande,babble_33.wav,modgang_reversed.wav,grimme_reversed.wav,,,,,0,6,6,6,left,1.797044038772583,right,0,kande,mave,5567,1,2025-11-28_14-28-04
11,flirte_compressed.wav,positive,flirte,ønske,babble_3.wav,pervers_reversed.wav,leder_reversed.wav,,,,,0,7,7,7,left,1.186884880065918,left,1,flirte,ønske,5567,1,2025-11-28_14-28-04
29,natur_compressed.wav,positive,natur,sikker,babble_89.wav,varme_reversed.wav,nøgle_reversed.wav,,,,,0,8,8,8,right,0.5114660263061523,right,1,sikker,natur,5567,1,2025-11-28_14-28-04
80,kande_compressed.wav,neutral,kande,dollar,babble_46.wav,voldtægt_reversed.wav,kage_reversed.wav,,,,,0,9,9,9,left,0.9272329807281494,left,1,kande,dollar,5567,1,2025-11-28_14-28-04
31,blodig_compressed.wav,negative,blodig,putte,babble_61.wav,marked_reversed.wav,hånlig_reversed.wav,,,,,0,10,10,10,right,1.3949799537658691,right,1,putte,blodig,5567,1,2025-11-28_14-28-04
18,misbrug_compressed.wav,negative,misbrug,illoyal,babble_87.wav,fremskridt_reversed.wav,engel_reversed.wav,,,,,0,11,11,11,right,0.5238900184631348,right,1,illoyal,misbrug,5567,1,2025-11-28_14-28-04
